,Unnamed: 0,name,id,class,mass,fall,year,reclat,reclong,massL
1273,1307,Binya,5052,"Iron, IIIF",11300.0,Found,1981,-34.225,146.38167,3.0
1274,1308,Bir Hadi,5053,H5,855.0,Found,1958,19.41667,51.03333,1.0
1275,1309,Bir Rebaa,5054,H6,7200.0,Found,1993,31.66667,8.41667,1.0
1276,1310,Bi'r Tazit,48983,CK6,46.0,Found,1998,25.57117,12.37117,1.0
1277,1311,Bir Zar ,48904,H6,627.0,Found,2008,31.481,9.84069,1.0
1278,1312,Bischtübe,5057,"Iron, IAB-sLL",48250.0,Found,1888,51.95,62.2,3.0
1279,1313,Bishop Canyon,5058,"Iron, IVA",8600.0,Found,1912,38.0,-108.5,1.0
1280,1314,Bison,5061,LL6,11000.0,Found,1958,38.30667,-99.71,3.0
1281,1315,Bitburg,5062,"Iron, IAB complex",1500000.0,Found,1805,49.96667,6.53333,10.0
1282,1316,Black Mountain,5066,"Iron, IAB-MG",800.0,Found,1839,35.58333,-82.35,1.0
1283,1317,Black Rock ,32765,L6,152.0,Found,2003,40.86717,-119.18352,1.0
1284,1318,Blackwater Draw,5067,H4,1500.0,Found,1979,34.20583,-103.22222,1.0
1285,1319,Blackwood Creek,5069,H6,67.0,Found,1998,40.5,-101.08333,1.0
1286,1320,Blaine Lake,5070,L6,1896.4,Found,1974,52.77,-106.89667,1.0
1287,1321,Blakeman,56564,L4,113.7,Found,1983,39.91667,-101.2,1.0
1288,1322,Blanca Estela,45973,"Iron, IAB complex",15600.0,Found,2002,-25.0,-69.5,3.0
1289,1323,Bledsoe,5074,H4,30500.0,Found,1970,33.59167,-103.02667,3.0
1290,1324,Blithfield,5075,EL6,1830.0,Found,1910,45.5,-77.0,1.0
1291,1325,Blue Eagle,45972,R3-6,70.0,Found,2006,38.66167,-115.51833,1.0
1292,1326,Blue Tier,5077,Iron,1400.0,Found,1890,-41.18333,148.03333,1.0
1293,1327,Bluebird,30445,L6,3650.0,Found,2002,35.8675,-114.19167,1.0
1294,1328,Bluewater,5078,"Iron, IIIAB",9540.0,Found,1946,35.26667,-107.96667,1.0
1295,1329,Bluewing ,5079,Eucrite-mmict,6.1,Found,2000,40.2495,-118.93683,1.0
1296,1330,Bluff (a),5087,L5,153300.0,Found,1878,29.87861,-96.87222,7.0
1297,1331,Bluff (b),5088,L4,16000.0,Found,1917,29.86306,-96.92667,3.0
1298,1333,Boaz (stone),5091,H5,1800.0,Found,1968,33.65167,-103.70833,1.0
1299,1334,Bocaiuva,5092,"Iron, ungrouped",64000.0,Found,1965,-17.16667,-43.83333,3.0
1300,1335,Bodaibo,5094,"Iron, IVA",15900.0,Found,1907,57.85,114.2,3.0
1301,1336,Boerne,5095,H6,1100.0,Found,1932,29.8,-98.8,1.0
1302,1337,Bogoslovka,5096,H5,2180.0,Found,1948,52.5,68.8,1.0
1303,1338,Bohumilitz,5099,"Iron, IAB-MG",59000.0,Found,1829,49.05,13.76667,3.0
1304,1339,Bolshaya Korta,5101,H5,1593.0,Found,1939,57.63333,83.36667,1.0
1305,1340,Bond Springs,5102,H6,6.2,Found,1898,-23.5,133.83333,1.0
1306,1341,Bondoc,5103,Mesosiderite-B4,888600.0,Found,1956,13.51667,122.45,7.0
1307,1342,Bonita Springs,5104,H5,41800.0,Found,1938,26.26667,-81.75,3.0
1308,1343,Bonnie Claire ,5105,H5,23.03,Found,1998,37.21667,-117.08333,1.0
1309,1344,Boogaldi,5107,"Iron, IVA",2000.0,Found,1900,-31.15,149.11667,1.0
1310,1345,Boolka,5108,H5,12000.0,Found,1968,-30.06667,141.06667,3.0
1311,1346,Boorabie ,5109,H5,381.0,Found,1977,-29.46667,128.35,1.0
1312,1347,Borrego,5115,L6,2126.0,Found,1930,33.26667,-116.38333,1.0
1313,1348,Botetourt County,5116,Iron,500.0,Found,1850,37.5,-79.75,1.0
1314,1349,Bou Azarif,53812,H5,100000.0,Found,2010,31.15643,-5.15262,3.0
1315,1350,Bou Hadid,5118,L,374.0,Found,1969,28.3125,0.23333,1.0
1316,1351,Bou Kra,5119,H6,130.0,Found,2001,26.6325,-12.81025,1.0
1317,1352,Bou Kra ,57216,L5,606.0,Found,2010,26.74853,-12.70978,1.0
1318,1353,Bouanane,52888,L6,1395.0,Found,2009,31.98333,-3.2,1.0
1319,1354,Boulder Mine,52852,L5,1560.0,Found,2008,34.685,-114.323,1.0
1320,1355,Bouse,35487,L4-6,147.4,Found,2004,33.96667,-114.06667,1.0
1321,1356,Bouvante,5120,Eucrite-mmict,8300.0,Found,1978,44.92222,5.26778,1.0
1322,1357,Bowden,5122,H5,603.0,Found,1907,-33.0,26.4,1.0
1323,1358,Bowden Névé ,5123,H6,140.6,Found,1985,-83.5,165.0,1.0
1324,1359,Bowesmont,5124,L6,2270.0,Found,1962,48.68333,-97.16667,1.0
1325,1360,Bowesmont (b),5125,L5,1300.0,Found,1972,48.78333,-97.35,1.0
1326,1361,Boxhole,5126,"Iron, IIIAB",500000.0,Found,1937,-22.61667,135.2,7.0
1327,1362,Brachina,5127,Brachinite,202.9,Found,1974,-31.3,138.38333,1.0
1328,1363,Brady,5129,L6,927.0,Found,1937,31.05,-99.46667,1.0
1329,1364,Brahin,5130,"Pallasite, PMG",823000.0,Found,1810,52.5,30.33333,7.0
1330,1365,Brainard,5131,"Iron, IIIAB",138300.0,Found,1978,41.15333,-96.955,7.0
1331,1366,Brandon,5132,L6/7,7580.0,Found,1975,40.81,-101.80167,1.0
1332,1367,Brenham,5136,"Pallasite, PMG-an",4300000.0,Found,1882,37.5825,-99.16361,10.0
1333,1368,Brewster,5137,L6,17000.0,Found,1940,39.25,-101.33333,3.0
1334,1369,Bridgewater,5139,"Iron, IID",13600.0,Found,1890,35.71667,-81.86667,3.0
1335,1370,Briggsdale,5141,"Iron, IIIAB",2230.0,Found,1949,40.66667,-104.31667,1.0
1336,1371,Briscoe,5142,L5,1773.0,Found,1940,34.35,-101.4,1.0
1337,1372,Bristol,5143,"Iron, IVA",20000.0,Found,1937,36.56667,-82.18333,3.0
1338,1373,Britstown,5144,"Iron, IAB-ung",544.0,Found,1910,-30.58333,23.55,1.0
1339,1374,Broken Bow,5145,H4,6800.0,Found,1937,41.43333,-99.7,1.0
1340,1375,Broken Hill,5146,L6,34000.0,Found,1994,-31.83333,141.76667,3.0
1341,1376,Bronco,5147,OC,972.0,Found,1971,33.28333,-102.96667,1.0
1342,1377,Bronco (b),5148,OC,101.0,Found,1980,33.275,-102.96,1.0
1343,1378,Bronco (c),5149,OC,53.0,Found,1980,33.275,-102.96,1.0
1344,1379,Brownell,5150,L6,2000.0,Found,1971,38.69667,-99.70833,1.0
1345,1380,Brownfield (1937),5151,H3.7,40960.0,Found,1937,33.21667,-102.18333,3.0
1346,1381,Brownfield (1964),5152,H5,4100.0,Found,1964,33.21667,-102.18333,1.0
1347,1382,Brownfield (c),5153,OC,1550.0,Found,1974,33.135,-102.27833,1.0
1348,1383,Brownfield (iron),5154,"Iron, IID",1626.0,Found,1960,33.21667,-102.18333,1.0
1349,1384,Bruceville,5155,L6,83000.0,Found,1998,38.295,-121.405,3.0
1350,1386,Bruno,5158,"Iron, IIAB",13000.0,Found,1931,52.26667,-105.35,3.0
1351,1387,Buck Mountain Wash,30446,H3-5,798.0,Found,2004,34.72453,-114.20883,1.0
1352,1388,Buck Mountains ,35488,H6,50.0,Found,2004,34.73245,-114.22257,1.0
1353,1389,Buckleboo,5160,H6,992.0,Found,1963,-32.95556,136.1375,1.0
1354,1390,Budulan,5161,Mesosiderite-B4,100000.0,Found,1962,50.56667,114.9,3.0
1355,1391,Buenaventura,5162,"Iron, IIIAB",113600.0,Found,1969,29.8,-107.55,7.0
1356,1392,Buffalo Gap,51831,"Iron, IAB-ung",9300.0,Found,2003,32.24611,-99.99306,1.0
1357,1393,Bunjil,5164,L6,38750.0,Found,1971,-29.62917,116.48222,3.0
1358,1394,Bunker Hill,54611,L6,28000.0,Found,2002,38.84833,-98.72383,3.0
1359,1395,Bur-Abor,5166,"Iron, IIIAB",290000.0,Found,1997,3.98333,41.65,7.0
1360,1396,Burdett,5167,H5,8600.0,Found,1940,38.23333,-99.53333,1.0
1361,1397,Burgavli,5168,"Iron, IAB-MG",24900.0,Found,1941,66.4,137.46667,3.0
1362,1398,Burkett,5170,"Iron, IAB-MG",8400.0,Found,1913,32.03333,-99.25,1.0
1363,1399,Burkhala,5171,"Iron, IAB-ung",1825.0,Found,1983,63.8,149.0,1.0
1364,1400,Burlington,5172,"Iron, IIIE",68000.0,Found,1819,42.75,-75.18333,3.0
1365,1401,Burnabbie,5173,H5,2515.0,Found,1965,-32.05,126.16667,1.0
1366,1402,Burns,57342,"Iron, IIIAB",18400.0,Found,2003,39.86667,-106.88333,3.0
1367,1403,Burns Flat,5174,L6,1987.0,Found,1971,35.33333,-99.15,1.0
1368,1404,Burrika,5176,L6,20.4,Found,1966,-31.96667,125.83333,1.0
1369,1405,Burstall,45985,"Iron, IAB complex",360.0,Found,1992,50.65,-109.9,1.0
1370,1406,Bushman Land,5179,"Iron, IVA",3000.0,Found,1933,-30.0,20.0,1.0
1371,1407,Bushnell,5180,H4,1240.0,Found,1939,41.23333,-103.9,1.0
1372,1408,Butler,5182,"Iron, ungrouped",41000.0,Found,1874,38.3,-94.36667,3.0
1373,1409,Cacaria,5188,"Iron, IIIAB",41400.0,Found,1867,24.5,-104.8,3.0
1374,1410,Cachari,5189,Eucrite-mmict,23500.0,Found,1916,-36.4,-59.5,3.0
1375,1411,Cachiyuyal,5190,"Iron, IIIE",2500.0,Found,1874,-25.0,-69.5,1.0
1376,1412,Caddo County,5192,"Iron, IAB-ung",18000.0,Found,1987,35.0,-98.33333,3.0
1377,1413,Cadell,5193,L6,3290.0,Found,1910,-34.06667,139.75,1.0
1378,1414,Calcalong Creek,5194,Lunar (anorth),19.0,Found,1960,-26.45,120.36667,1.0
1379,1415,Caldera,5196,Eucrite-mmict,500.0,Found,1967,-27.05,-70.8,1.0
1380,1416,Caldwell,5197,L-imp melt,12900.0,Found,1961,37.03333,-97.625,3.0
1381,1417,Caleta el Cobre ,54446,H6,9.0,Found,2010,-24.266,-70.03333,1.0
1382,1418,Calico Rock,5198,"Iron, IIAB",7275.0,Found,1938,36.08333,-92.15,1.0
1383,1419,Calliham,5201,L6,40000.0,Found,1958,28.41667,-98.25,3.0
1384,1420,Cambria,5203,"Iron, ungrouped",16300.0,Found,1818,43.2,-78.8,3.0
1385,1421,Camel Donga,5204,Eucrite-mmict,25000.0,Found,1984,-30.31667,126.61667,3.0
1386,1422,Camel Donga ,5205,L6,280.0,Found,1989,-30.08333,126.61667,1.0
1387,1423,Camp Creek,53490,H4,3016.0,Found,2009,33.88098,-111.78558,1.0
1388,1424,Camp Wood,51830,"Iron, IIIAB",148000.0,Found,0,29.7725,-99.875,7.0
1389,1425,Campbellsville,5245,"Iron, IIIAB",15400.0,Found,1929,37.36667,-85.36667,3.0
1390,1426,Campinorte,52093,"Iron, ungrouped",2000000.0,Found,1992,-14.258,-49.15917,10.0
1391,1427,Campo de Pucara (iron),5246,Iron,41.0,Found,1879,-27.66667,-67.11667,1.0
1392,1428,Campo del Cielo,5247,"Iron, IAB-MG",50000000.0,Found,1575,-27.46667,-60.58333,15.0
1393,1429,Canton,5254,"Iron, IIIAB",7030.0,Found,1894,34.2,-84.48333,1.0
1394,1430,Canyon,5255,H?,860.0,Found,1957,34.96667,-101.93333,1.0
1395,1431,Canyon City,5256,"Iron, IIIAB",8600.0,Found,1875,40.9,-123.1,1.0
1396,1432,Canyon Diablo,5257,"Iron, IAB-MG",30000000.0,Found,1891,35.05,-111.03333,15.0
1397,1433,Canyonlands,5258,H6,1520.0,Found,1961,38.18333,-109.88333,1.0
1398,1434,Cape of Good Hope,5261,"Iron, IVB",136000.0,Found,1793,-33.5,26.0,7.0
1399,1435,Cape York,5262,"Iron, IIIAB",58200000.0,Found,1818,76.13333,-64.93333,15.0
1400,1436,Caperr,5263,"Iron, IIIAB",113900.0,Found,1869,-45.28333,-70.48333,7.0
1401,1437,Capot Rey,30449,H5,38000.0,Found,2004,20.12593,10.2056,3.0
1402,1438,Carbo,5266,"Iron, IID",454000.0,Found,1923,29.66667,-111.5,7.0
1403,1439,Carcote,5267,H5,392.0,Found,1888,-24.0,-69.0,1.0
1404,1440,Cardanumbi,5268,L5,6.4,Found,1966,-32.1,125.68333,1.0
1405,1441,Cargo Muchacho Mountains,50912,CO3,2860.0,Found,2000,32.91745,-114.767183,1.0
1406,1442,Carichic,5270,H5,17000.0,Found,1983,27.93333,-107.05,3.0
1407,1443,Carlisle Lakes,5271,R3.8,49.5,Found,1977,-29.16667,127.08333,1.0
1408,1444,Carlisle Lakes ,5272,H4/5,410.0,Found,1977,-29.16667,127.16667,1.0
1409,1445,Carlton,5277,"Iron, IAB-sLM",81200.0,Found,1887,31.91667,-98.03333,3.0
1410,1446,Carnegie,5278,L6,132700.0,Found,1963,35.16667,-98.64389,7.0
1411,1447,Caroline,5279,H5,800.0,Found,1941,-37.98333,140.98333,1.0
1412,1448,Carraweena,5281,L3.9,31600.0,Found,1914,-29.23333,139.93333,3.0
1413,1449,Carthage,5282,"Iron, IIIAB",127000.0,Found,1840,36.26667,-85.98333,7.0
1414,1450,Cartoonkana,5283,L6,294.0,Found,1914,-29.75,141.03333,1.0
1415,1451,Carver,5284,"Iron, IIAB",94000.0,Found,1935,32.0,-86.0,3.0
1416,1452,Casas Grandes,5285,"Iron, IIIAB",1545000.0,Found,1867,30.4,-107.8,10.0
1417,1453,Casey County,5286,"Iron, IAB-MG",723.0,Found,1877,37.25,-85.0,1.0
1418,1454,Cashion,5287,H4,5896.8,Found,1936,35.84778,-97.70333,1.0
1419,1455,Casilda,5288,H5,5250.0,Found,1937,-33.1,-61.13333,1.0
1420,1456,Casimiro de Abreu,5289,"Iron, IIIAB",25000.0,Found,1947,-22.46667,-42.21667,3.0
1421,1457,Castenaso,30450,L5,120.0,Found,2003,44.495,11.35556,1.0
1422,1458,Castray River,5294,Iron,10.0,Found,1899,-41.5,145.41667,1.0
1423,1459,Cat Mountain,5297,L5,2700.0,Found,1981,32.14833,-111.11167,1.0
1424,1460,Catalina ,55756,LL3,61.1,Found,2010,-25.23333,-69.71667,1.0
1425,1461,Catherwood,5298,L6,3920.0,Found,1965,51.965,-107.43833,1.0
1426,1462,Cave Creek,5299,H4,1492.0,Found,1992,31.7045,-110.77917,1.0
1427,1463,Cavour,5300,H6,26210.0,Found,1938,44.221494,-98.059192,3.0
1428,1464,Cedar (Kansas),5302,H6,4900.0,Found,1937,39.7,-98.98333,1.0
1429,1465,Cedar (Texas),5303,H4,26000.0,Found,1900,29.82806,-96.90861,3.0
1430,1466,Cedartown,5304,"Iron, IIAB",11300.0,Found,1898,34.01667,-85.26667,3.0
1431,1467,Cee Vee,5305,H5,3600.0,Found,1959,34.2,-100.48333,1.0
1432,1468,Cerro del Inca,5309,"Iron, IIIF",20600.0,Found,1997,-22.21667,-68.90833,3.0
1433,1469,Cerro La Tiza,44877,H4,3740.0,Found,2002,-14.53321,-75.77511,1.0
1434,1470,Cerro los Calvos,5310,H4-an,68.0,Found,1986,24.33333,-102.13333,1.0
1435,1471,Chamberlin,5317,H5,2400.0,Found,1941,36.2,-102.45,1.0
1436,1472,Chambord,5318,"Iron, IIIAB",6600.0,Found,1904,48.45,-72.06667,1.0
1437,1473,Chañaral,5319,"Iron, IIIAB",1207.0,Found,1884,-26.5,-70.25,1.0
1438,1474,Chandler,53491,L6,350.4,Found,2009,33.24558,-111.89633,1.0
1439,1475,Changxing,5323,H5,27900.0,Found,1964,31.33333,121.66667,3.0
1440,1476,Channing,5324,H5,15300.0,Found,1936,35.71667,-102.28333,3.0
1441,1477,Charcas,5326,"Iron, IIIAB",1400000.0,Found,1804,23.08333,-101.01667,10.0
1442,1478,Chaunskij,5333,Mesosiderite-an,1990.0,Found,1985,69.1,172.6,1.0
1443,1479,Chebankol,5335,"Iron, IAB-sHL",127760.0,Found,1938,53.66667,88.0,7.0
1444,1480,Cheder,5336,"Iron, IID",5390.0,Found,2003,51.53333,94.6,1.0
1445,1481,Chesterville,5343,"Iron, IIAB",16500.0,Found,1849,34.7,-81.2,3.0
1446,1482,Chicago Valley,44706,L5,26.0,Found,2004,36.00217,-116.19633,1.0
1447,1483,Chico,5346,L6,104800.0,Found,1954,36.5,-104.2,7.0
1448,1484,Chico Hills,5347,H4,8030.0,Found,1951,36.0,-104.5,1.0
1449,1485,Chico Mountains,5348,"Iron, IIAB",212.0,Found,1915,29.0,-103.25,1.0
1450,1486,Chihuahua City,5350,"Iron, IC",54000.0,Found,1929,28.66667,-106.11667,3.0
1451,1487,Chilkoot,5351,"Iron, IIIAB",43000.0,Found,1881,59.33333,-136.0,3.0
1452,1488,Chinautla,5352,"Iron, IVA-an",5720.0,Found,1902,14.5,-90.5,1.0
1453,1489,Chinga,5353,"Iron, ungrouped",209400.0,Found,1913,51.05833,94.4,7.0
1454,1490,Chinguetti,5354,Mesosiderite-B1,4050.0,Found,1920,20.25,-12.68333,1.0
1455,1491,Chocolate Mountains,52013,Ureilite,699.0,Found,2004,33.01222,-114.86667,1.0
1456,1492,Choolkooning ,5360,L6,2000.0,Found,1991,-29.91667,129.83333,1.0
1457,1493,Chuckwalla,5361,"Iron, IAB-MG",1802.0,Found,1992,35.25,-118.09067,1.0
1458,1494,Chulafinnee,5362,"Iron, IIIAB",16220.0,Found,1873,33.5,-85.66667,3.0
1459,1495,Chupaderos,5363,"Iron, IIIAB",24300000.0,Found,1852,27.0,-105.1,15.0
1460,1497,Cincinnati,5366,"Iron, IIAB",1500.0,Found,1870,39.11667,-84.5,1.0
1461,1498,Circle Back,5367,L6,2268.0,Found,1977,34.02806,-102.68,1.0
1462,1499,Clarendon (a),5369,H5,1964.0,Found,1979,34.905,-100.91333,1.0
1463,1500,Clarendon (b),5370,H5,26.8,Found,1981,34.93611,-100.94167,1.0
1464,1501,Clareton,5371,L6,1050.0,Found,1931,43.7,-104.7,1.0
1465,1502,Clarion,5372,H4,20.0,Found,1986,12.5,-137.7,1.0
1466,1503,Clark County,5373,"Iron, IIIF",11300.0,Found,1937,38.0,-84.16667,3.0
1467,1504,Claytonville,5375,L5,15600.0,Found,1964,34.34667,-101.49,3.0
1468,1505,Claytonville (b),5376,OC,5136.0,Found,1978,34.34833,-101.65833,1.0
1469,1506,Cleburne,5377,"Iron, IVA",6800.0,Found,1907,32.31667,-97.41667,1.0
1470,1507,Cleo Springs,5378,H4,24000.0,Found,1960,36.43333,-98.43333,3.0
1471,1508,Cleveland,5379,"Iron, IIIAB",115000.0,Found,1860,34.88333,-84.78333,7.0
1472,1509,Clifford,5380,L6,11360.0,Found,1962,39.1,-103.25833,3.0
1473,1510,Clinton,5381,Iron,7700.0,Found,1950,36.08333,-84.2,1.0
1474,1511,Clipperton,5382,H3.5,277.0,Found,1986,11.7,-137.8,1.0
1475,1512,Clover Springs,5384,Mesosiderite-A2,7700.0,Found,1954,34.45,-111.36667,1.0
1476,1513,Clovis (no. 1),5385,H3.6,283000.0,Found,1961,34.3,-103.13472,7.0
1477,1514,Clovis (no. 2),5386,L6,41300.0,Found,1963,34.3,-103.13333,3.0
1478,1515,Coahuila,5387,"Iron, IIAB",2100000.0,Found,1837,28.7,-102.73333,10.0
1479,1516,Cobija,5388,H6,6530.0,Found,1892,-22.56667,-70.25,1.0
1480,1517,Cockarrow Creek,5390,L6,429.0,Found,1970,-26.66667,120.16667,1.0
1481,1518,Cockburn,5391,L6,2460.0,Found,1946,-32.13333,141.03333,1.0
1482,1519,Cocklebiddy,5392,H5,19500.0,Found,1949,-31.93333,126.21667,3.0
1483,1520,Cocunda,5393,L6,482.0,Found,1945,-32.81667,134.8,1.0
1484,1521,Coffeyville,51051,H5,35900.0,Found,2006,37.01667,-95.66667,3.0
1485,1522,Colby (Kansas),5394,H5,2400.0,Found,1940,39.41667,-101.05,1.0
1486,1523,Cold Bay,5396,"Pallasite, PES",320.0,Found,1921,55.18333,-162.55,1.0
1487,1524,Coldwater (iron),5398,Iron,18400.0,Found,1923,37.26667,-99.33333,3.0
1488,1525,Coldwater (stone),5399,H5,16000.0,Found,1924,37.26667,-99.33333,3.0
1489,1526,Cole Creek,5400,H5,16300.0,Found,1991,41.35,-99.11667,3.0
1490,1527,Colfax,5402,"Iron, IAB-ung",2300.0,Found,1880,35.3,-81.73333,1.0
1491,1528,Colomera,5404,"Iron, IIE",134000.0,Found,1912,37.43333,-3.65,7.0
1492,1529,Colonia Obrera,5405,"Iron, IIIE",12200.0,Found,1973,24.01667,-104.66667,3.0
1493,1530,Colony,5407,CO3.0,3912.0,Found,1975,35.35,-98.68333,1.0
1494,1532,Colton,5410,"Iron, IIIAB",19670.0,Found,1993,46.57056,-117.09861,3.0
1495,1533,Columbus,5411,H5,165.0,Found,1997,31.82967,-107.3945,1.0
1496,1534,Colville Lake ,5412,H5,56.2,Found,1986,-29.6,126.50667,1.0
1497,1535,Comanche (iron),5414,"Iron, IAB-sLL",19700.0,Found,1940,32.01667,-98.7,3.0
1498,1536,Comanche (stone),5415,L5,2400.0,Found,1956,31.99167,-98.65167,1.0
1499,1537,Commodore,5416,H6,304.3,Found,1972,-31.2,138.3,1.0
1500,1538,Conception Junction,53877,"Pallasite, PMG-an",17000.0,Found,2006,40.266667,-94.683333,3.0
1501,1539,Concho,5417,L6,93500.0,Found,1939,32.0,-101.5,3.0
1502,1540,Contis-Plage,55768,H5,44.0,Found,2000,44.08333,-1.31667,1.0
1503,1541,Cook ,5421,H5,105000.0,Found,1989,-30.33333,130.53333,7.0
1504,1542,Cookeville,5431,"Iron, IAB-ung",2300.0,Found,1913,36.16667,-85.51667,1.0
1505,1543,Coolac,5432,"Iron, IAB-MG",19280.0,Found,1874,-34.96667,148.125,3.0
1506,1544,Coolamon,5433,L6,393.0,Found,1921,-34.81667,147.13333,1.0
1507,1545,Coolidge,5434,C4-ung,4500.0,Found,1937,38.03333,-101.98333,1.0
1508,1546,Coomandook,5435,H6,5230.0,Found,1939,-35.41667,139.75,1.0
1509,1547,Coon Butte,5436,L6,2750.0,Found,1905,35.0,-111.0,1.0
1510,1548,Coonana,5437,H4,6800.0,Found,1962,-29.85,140.7,1.0
1511,1549,Coopertown,5438,"Iron, IIIE",16800.0,Found,1860,36.43333,-87.0,3.0
1512,1550,Coorara,5439,L6,116.7,Found,1966,-30.45,126.1,1.0
1513,1551,Cope,5440,H5,12000.0,Found,1934,39.66667,-102.83333,3.0
1514,1552,Cope (b),5441,H5,817.0,Found,1967,39.68333,-102.845,1.0
1515,1553,Copiapo,5442,"Iron, IAB-MG",20000.0,Found,1863,-27.3,-70.4,3.0
1516,1554,Cordes,44707,H4,54.5,Found,1998,34.30333,-112.16617,1.0
1517,1555,Corn,54859,H5,5176.0,Found,1994,35.405,-98.74889,1.0
1518,1556,Coronel Arnold,5445,L,450.0,Found,1962,-33.06667,-61.0,1.0
1519,1557,Corowa,5446,"Iron, IIF",11340.0,Found,1964,-36.0,146.36667,3.0
1520,1558,Correo,5447,H4,1400.0,Found,1979,34.95,-107.16667,1.0
1521,1559,Corrizatillo,5448,"Iron, IAB complex",1328.0,Found,1884,-26.03333,-70.33333,1.0
1522,1560,Cortez,5449,H6,715.6,Found,1940,37.35,-108.68333,1.0
1523,1561,Cosby's Creek,5450,"Iron, IAB-MG",960000.0,Found,1837,35.78333,-83.25,7.0
1524,1562,Cosmo Newberry,5452,"Iron, IIAB",2156.0,Found,1980,-27.95,122.88333,1.0
1525,1563,Costilla Peak,5453,"Iron, IIIAB",35500.0,Found,1881,36.83333,-105.23333,3.0
1526,1564,Cotesfield,5454,L6,1160.0,Found,1928,41.36667,-98.63333,1.0
1527,1565,Cotopaxi,30451,"Iron, IAB-ung",243.0,Found,2000,38.46483,-105.7015,1.0
1528,1566,Cottonwood,5455,H5,800.0,Found,1955,34.83333,-112.01667,1.0
1529,1567,Covert,5456,H5,61000.0,Found,1896,39.2,-98.78333,3.0
1530,1568,Cowell,5457,"Iron, IIIAB",5717.0,Found,1932,-33.3,136.01667,1.0
1531,1569,Cowra,5458,"Iron, ungrouped",5560.0,Found,1888,-33.85,148.68333,1.0
1532,1570,Coyote Dry Lake ,30452,H5,338.0,Found,1995,35.05017,-116.76683,1.0
1533,1571,Coyote Mountains,5459,H5,23.04,Found,1998,31.91667,-111.5,1.0
1534,1572,Coyote Spring,44708,H5,240.0,Found,2005,36.99367,-114.99367,1.0
1535,1573,Crab Hole,5460,L6,284.0,Found,1980,-30.4,127.43333,1.0
1536,1574,Crab Orchard,5461,Mesosiderite-A1,48500.0,Found,1887,35.83333,-84.91667,3.0
1537,1575,Cranberry Plains,5462,"Iron, IVA",90.0,Found,1852,37.23333,-80.73333,1.0
1538,1576,Cranbourne,5463,"Iron, IAB-MG",8600000.0,Found,1854,-38.1,145.3,10.0
1539,1577,Cranfills Gap,5464,H6,6000.0,Found,1940,31.75,-97.75,1.0
1540,1578,Cratheús (1931),5466,"Iron, IVA",27500.0,Found,1914,-5.25,-40.5,3.0
1541,1579,Credo,5468,L6,10820.0,Found,1967,-30.36667,120.73333,3.0
1542,1580,Cricket Mountains,5472,H6,10.6,Found,1985,38.90306,-112.82111,1.0
1543,1581,Crocker's Well,5473,LL7,3.8,Found,1956,-32.01667,139.78333,1.0
1544,1583,Crow Peak,44709,"Iron, IIAB",6320.0,Found,1958,44.47733,-103.972,1.0
1545,1584,Cruz del Aire,5478,"Iron, ungrouped",23000.0,Found,1911,26.5,-100.0,3.0
1546,1585,Cruz del Eje,51739,"Iron, IAB complex",14000.0,Found,1971,-30.75,-64.78333,3.0
1547,1586,Cuba,5479,"Iron, IAB?",1500.0,Found,1871,22.0,-80.0,1.0
1548,1587,Cuddeback Dry Lake ,5480,L6,32.5,Found,1999,35.29575,-117.4668,1.0
1549,1588,Cuero,5493,H5,46500.0,Found,1936,29.01667,-97.28333,3.0
1550,1589,Culbertson,5494,H4,5900.0,Found,1913,40.23333,-100.83333,1.0
1551,1590,Cullison,5495,H4,10000.0,Found,1911,37.61667,-98.91667,1.0
1552,1591,Cumpas,5497,"Iron, IIIAB",28600.0,Found,1903,30.0,-109.66667,3.0
1553,1592,Dar al Gani ,5547,H5/6,213.0,Found,1995,27.18717,16.189,1.0
1554,1593,Cushing,5499,H4,567.0,Found,1932,35.96667,-96.76667,1.0
1555,1596,Dadin,5503,Iron,27300.0,Found,1949,-38.91667,-69.2,3.0
1556,1597,Dale Dry Lake,5505,L3.7,300.0,Found,1957,34.08333,-115.78333,1.0
1557,1598,Dalgaranga,5506,Mesosiderite-A,12200.0,Found,1923,-27.71667,117.25,3.0
1558,1599,Dalgety Downs,5507,L4,257000.0,Found,1941,-25.33333,116.18333,7.0
1559,1600,Dalhart,5508,H5,4400.0,Found,1968,36.04333,-102.40833,1.0
1560,1601,Dalton,5509,"Iron, IIIAB",53000.0,Found,1879,34.8,-84.98333,3.0
1561,1602,Danby Dry Lake,5510,H6,8991.0,Found,2000,34.216667,-115.05,1.0
1562,1603,Danebury,5512,H6,30.0,Found,1974,51.13889,-1.53611,1.0
1563,1604,Daoura,5516,L4,35.0,Found,1952,29.58333,-3.75,1.0
1564,1605,Dar al Gani 1049 ,47348,H5,88.0,Found,2007,27.26633,16.35783,1.0
1565,1606,Dar al Gani 1050 ,47349,H6,265.0,Found,2007,28.21417,15.55083,1.0
1566,1607,Daraj ,6540,H5,30000.0,Found,1986,29.6425,11.73222,3.0
1567,1608,Darinskoe,6602,"Iron, IIC",11200.0,Found,1984,51.41667,51.96667,3.0
1568,1609,David Glacier ,6605,L6,134.1,Found,2001,-75.68139,155.45306,1.0
