,Unnamed: 0,Unnamed: 0.1,Volcano Name,Eruption Category,VEI,year,Start Month,Start Day,Evidence Method (dating),End Year,End Month,End Day,Latitude,Longitude,Lifetime (years),Start Date,End Date,VEIsize
4540,4540,4540,"Fournaise, Piton de la",Confirmed Eruption,2.0,1894,8,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-21.244,55.708,Lifetime (years) Unknown,1894/8/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4541,4541,4541,Kolokol Group,Confirmed Eruption,2.0,1894,7,25,Historical Observations,1894,7,26,46.042,150.083,0.0,1894/7/25,1894/7/26,5.0
4542,4542,4542,Zaozan [Zaosan],Confirmed Eruption,2.0,1894,7,3,Historical Observations,1894,7,3,38.144,140.44,0.0,1894/7/3,1894/7/3,5.0
4543,4543,4543,Nyamulagira,Confirmed Eruption,2.0,1894,6,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-1.408,29.2,Lifetime (years) Unknown,1894/6/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4544,4544,4544,Kanlaon,Confirmed Eruption,2.0,1894,5,1,Historical Observations,1894,6,1,10.412,123.132,0.0,1894/5/1,1894/6/1,5.0
4545,4545,4545,Asamayama,Confirmed Eruption,2.0,1894,4,6,Historical Observations,1894,6,14,36.406,138.523,0.0,1894/4/6,1894/6/14,5.0
4546,4546,4546,Azumayama,Confirmed Eruption,1.0,1894,3,16,Historical Observations,1894,4,12,37.735,140.244,0.0,1894/3/16,1894/4/12,2.0
4547,4547,4547,Asosan,Confirmed Eruption,2.0,1894,3,6,Historical Observations,1894,8,30,32.884,131.104,0.0,1894/3/6,1894/8/30,5.0
4548,4548,4548,Kirishimayama,Confirmed Eruption,2.0,1894,2,25,Historical Observations,1894,2,28,31.934,130.862,0.0,1894/2/25,1894/2/28,5.0
4549,4549,4549,Shikotsu,Confirmed Eruption,2.0,1894,2,8,Historical Observations,1894,2,8,42.688,141.38,0.0,1894/2/8,1894/2/8,5.0
4550,4550,4550,Merapi,Confirmed Eruption,2.0,1894,1,27,Historical Observations,1894,2,2,-7.54,110.446,0.0,1894/1/27,1894/2/2,5.0
4551,4551,4551,Bulusan,Confirmed Eruption,2.0,1894,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,12.769,124.056,Lifetime (years) Unknown,1894/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4552,4552,4552,Nyiragongo,Confirmed Eruption,1.0,1894,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-1.52,29.25,Lifetime (years) Unknown,1894/1/1,End Year Unknown/End Month Unknown/End Day Unknown,2.0
4553,4553,4553,"Lengai, Ol Doinyo",Discredited Eruption,2.0,1894,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,-2.764,35.914,Lifetime (years) Unknown,1894/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4554,4554,4554,Bagana,Confirmed Eruption,2.0,1894,1,1,Historical Observations,1895,1,1,-6.137,155.196,1.0,1894/1/1,1895/1/1,5.0
4555,4555,4555,Lateiki,Uncertain Eruption,2.0,1894,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,-19.18,-174.87,Lifetime (years) Unknown,1894/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4556,4556,4556,Opala,Discredited Eruption,2.0,1894,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,52.543,157.339,Lifetime (years) Unknown,1894/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4557,4557,4557,Alaid,Confirmed Eruption,2.0,1894,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,50.861,155.565,Lifetime (years) Unknown,1894/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4558,4558,4558,Pavlof,Confirmed Eruption,2.0,1894,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,55.417,-161.894,Lifetime (years) Unknown,1894/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4559,4559,4559,Reventador,Confirmed Eruption,3.0,1894,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-0.077,-77.656,Lifetime (years) Unknown,1894/1/1,End Year Unknown/End Month Unknown/End Day Unknown,10.0
4560,4560,4560,Irazu,Discredited Eruption,2.0,1894,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,9.979,-83.852,Lifetime (years) Unknown,1894/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4561,4561,4561,Semeru,Confirmed Eruption,2.0,1893,12,11,Historical Observations,1894,2,1,-8.108,112.922,1.0,1893/12/11,1894/2/1,5.0
4562,4562,4562,Colima,Confirmed Eruption,2.0,1893,12,4,Historical Observations,1902,1,1,19.514,-103.62,9.0,1893/12/4,1902/1/1,5.0
4563,4563,4563,Villarrica,Confirmed Eruption,2.0,1893,12,1,Historical Observations,1894,2,1,-39.42,-71.93,1.0,1893/12/1,1894/2/1,5.0
4564,4564,4564,Llaima,Confirmed Eruption,2.0,1893,12,1,Historical Observations,1894,12,1,-38.692,-71.729,1.0,1893/12/1,1894/12/1,5.0
4565,4565,4565,Lamongan,Confirmed Eruption,2.0,1893,11,18,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.981,113.341,Lifetime (years) Unknown,1893/11/18,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4566,4566,4566,Azumayama,Confirmed Eruption,1.0,1893,11,9,Historical Observations,1893,11,10,37.735,140.244,0.0,1893/11/9,1893/11/10,2.0
4567,4567,4567,Mayon,Confirmed Eruption,1.0,1893,10,3,Historical Observations,1893,10,31,13.257,123.685,0.0,1893/10/3,1893/10/31,2.0
4568,4568,4568,Merapi,Confirmed Eruption,1.0,1893,10,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.54,110.446,Lifetime (years) Unknown,1893/10/1,End Year Unknown/End Month Unknown/End Day Unknown,2.0
4569,4569,4569,Kanlaon,Confirmed Eruption,2.0,1893,7,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,10.412,123.132,Lifetime (years) Unknown,1893/7/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4570,4570,4570,Azumayama,Confirmed Eruption,1.0,1893,5,19,Historical Observations,1893,7,13,37.735,140.244,0.0,1893/5/19,1893/7/13,2.0
4571,4571,4571,Etna,Confirmed Eruption,1.0,1893,4,26,Historical Observations,1898,6,1,37.748,14.999,5.0,1893/4/26,1898/6/1,2.0
4572,4572,4572,Lokon-Empung,Confirmed Eruption,2.0,1893,3,29,Historical Observations,1894,8,14,1.358,124.792,1.0,1893/3/29,1894/8/14,5.0
4573,4573,4573,"Chillan, Nevados de",Confirmed Eruption,2.0,1893,3,4,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-36.868,-71.378,Lifetime (years) Unknown,1893/3/4,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4574,4574,4574,Tengger Caldera,Confirmed Eruption,2.0,1893,1,13,Historical Observations,1893,3,27,-7.942,112.95,0.0,1893/1/13,1893/3/27,5.0
4575,4575,4575,Calbuco,Confirmed Eruption,4.0,1893,1,7,Historical Observations,1894,1,16,-41.33,-72.618,1.0,1893/1/7,1894/1/16,17.0
4576,4576,4576,Sorikmarapi,Confirmed Eruption,2.0,1893,1,4,Historical Observations,1893,1,4,0.686,99.539,0.0,1893/1/4,1893/1/4,5.0
4577,4577,4577,Semeru,Confirmed Eruption,2.0,1893,1,1,Historical Observations,1893,5,1,-8.108,112.922,0.0,1893/1/1,1893/5/1,5.0
4578,4578,4578,Awu,Confirmed Eruption,2.0,1893,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,3.689,125.447,Lifetime (years) Unknown,1893/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4579,4579,4579,Cleveland,Confirmed Eruption,2.0,1893,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,52.825,-169.944,Lifetime (years) Unknown,1893/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4580,4580,4580,Huequi,Confirmed Eruption,2.0,1893,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-42.377,-72.578,Lifetime (years) Unknown,1893/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4581,4581,4581,Puyehue-Cordon Caulle,Confirmed Eruption,2.0,1893,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-40.59,-72.117,Lifetime (years) Unknown,1893/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4582,4582,4582,Vulcano,Uncertain Eruption,0.0,1892,12,14,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,38.404,14.962,Lifetime (years) Unknown,1892/12/14,End Year Unknown/End Month Unknown/End Day Unknown,1.0
4583,4583,4583,Tongariro,Confirmed Eruption,2.0,1892,11,30,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-39.157,175.632,Lifetime (years) Unknown,1892/11/30,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4584,4584,4584,Mauna Loa,Confirmed Eruption,0.0,1892,11,30,Historical Observations,1892,12,3,19.475,-155.608,0.0,1892/11/30,1892/12/3,1.0
4585,4585,4585,Tongariro,Confirmed Eruption,2.0,1892,11,1,Historical Observations,1892,12,1,-39.157,175.632,0.0,1892/11/1,1892/12/1,5.0
4586,4586,4586,Lopevi,Confirmed Eruption,2.0,1892,10,1,Historical Observations,1893,1,1,-16.507,168.346,1.0,1892/10/1,1893/1/1,5.0
4587,4587,4587,Akutan,Confirmed Eruption,1.0,1892,9,23,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,54.134,-165.986,Lifetime (years) Unknown,1892/9/23,End Year Unknown/End Month Unknown/End Day Unknown,2.0
4588,4588,4588,Veniaminof,Confirmed Eruption,3.0,1892,8,28,Historical Observations,1892,8,30,56.17,-159.38,0.0,1892/8/28,1892/8/30,10.0
4589,4589,4589,Etna,Confirmed Eruption,2.0,1892,7,9,Historical Observations,1892,12,29,37.748,14.999,0.0,1892/7/9,1892/12/29,5.0
4590,4590,4590,Etna,Confirmed Eruption,2.0,1892,6,20,Historical Observations,1892,7,8,37.748,14.999,0.0,1892/6/20,1892/7/8,5.0
4591,4591,4591,Karangetang,Confirmed Eruption,2.0,1892,6,14,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,2.781,125.407,Lifetime (years) Unknown,1892/6/14,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4592,4592,4592,Awu,Confirmed Eruption,3.0,1892,6,7,Historical Observations,1892,6,12,3.689,125.447,0.0,1892/6/7,1892/6/12,10.0
4593,4593,4593,Wurlali,Confirmed Eruption,2.0,1892,6,3,Historical Observations,1892,6,5,-7.125,128.675,0.0,1892/6/3,1892/6/5,5.0
4594,4594,4594,Sorikmarapi,Confirmed Eruption,2.0,1892,5,21,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,0.686,99.539,Lifetime (years) Unknown,1892/5/21,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4595,4595,4595,Seguam,Confirmed Eruption,3.0,1892,4,15,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,52.315,-172.51,Lifetime (years) Unknown,1892/4/15,End Year Unknown/End Month Unknown/End Day Unknown,10.0
4596,4596,4596,Semeru,Confirmed Eruption,2.0,1892,3,1,Historical Observations,1892,4,1,-8.108,112.922,0.0,1892/3/1,1892/4/1,5.0
4597,4597,4597,Tongariro,Confirmed Eruption,2.0,1892,2,1,Historical Observations,1892,3,1,-39.157,175.632,0.0,1892/2/1,1892/3/1,5.0
4598,4598,4598,Hunter Island,Uncertain Eruption,2.0,1892,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,-22.4,172.05,Lifetime (years) Unknown,1892/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4599,4599,4599,Tandikat-Singgalang,Uncertain Eruption,2.0,1892,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,-0.39,100.331,Lifetime (years) Unknown,1892/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4600,4600,4600,Bulusan,Confirmed Eruption,2.0,1892,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,12.769,124.056,Lifetime (years) Unknown,1892/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4601,4601,4601,Pavlof,Confirmed Eruption,2.0,1892,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,55.417,-161.894,Lifetime (years) Unknown,1892/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4602,4602,4602,Asamayama,Uncertain Eruption,2.0,1892,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,36.406,138.523,Lifetime (years) Unknown,1892/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4603,4603,4603,Llaima,Confirmed Eruption,2.0,1892,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-38.692,-71.729,Lifetime (years) Unknown,1892/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4604,4604,4604,Melbourne,Confirmed Eruption,2.0,1892,1,1,Tephrochronology,End Year Unknown,End Month Unknown,End Day Unknown,-74.35,164.7,Lifetime (years) Unknown,1892/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4605,4605,4605,Seguam,Confirmed Eruption,2.0,1891,12,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,52.315,-172.51,Lifetime (years) Unknown,1891/12/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4606,4606,4606,Pantelleria,Uncertain Eruption,2.0,1891,12,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,36.77,12.02,Lifetime (years) Unknown,1891/12/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4607,4607,4607,Kirishimayama,Confirmed Eruption,2.0,1891,11,10,Historical Observations,1891,11,20,31.934,130.862,0.0,1891/11/10,1891/11/20,5.0
4608,4608,4608,Grimsvotn,Confirmed Eruption,2.0,1891,11,1,Historical Observations,1892,3,16,64.416,-17.316,1.0,1891/11/1,1892/3/16,5.0
4609,4609,4609,Pantelleria,Confirmed Eruption,1.0,1891,10,17,Historical Observations,1891,10,25,36.77,12.02,0.0,1891/10/17,1891/10/25,2.0
4610,4610,4610,Mayon,Confirmed Eruption,2.0,1891,10,3,Historical Observations,1892,2,29,13.257,123.685,1.0,1891/10/3,1892/2/29,5.0
4611,4611,4611,Asamayama,Confirmed Eruption,2.0,1891,10,1,Historical Observations,1891,11,1,36.406,138.523,0.0,1891/10/1,1891/11/1,5.0
4612,4612,4612,Lamongan,Confirmed Eruption,2.0,1891,9,25,Historical Observations,1891,10,5,-7.981,113.341,0.0,1891/9/25,1891/10/5,5.0
4613,4613,4613,Merapi,Confirmed Eruption,2.0,1891,8,25,Historical Observations,1892,1,1,-7.54,110.446,1.0,1891/8/25,1892/1/1,5.0
4614,4614,4614,Colima,Confirmed Eruption,2.0,1891,7,1,Historical Observations,1892,6,1,19.514,-103.62,1.0,1891/7/1,1892/6/1,5.0
4615,4615,4615,Kirishimayama,Confirmed Eruption,2.0,1891,6,19,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,31.934,130.862,Lifetime (years) Unknown,1891/6/19,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4616,4616,4616,Concepcion,Confirmed Eruption,2.0,1891,4,1,Historical Observations,1891,4,1,11.538,-85.622,0.0,1891/4/1,1891/4/1,5.0
4617,4617,4617,Etna,Confirmed Eruption,2.0,1891,2,20,Historical Observations,1891,12,1,37.748,14.999,0.0,1891/2/20,1891/12/1,5.0
4618,4618,4618,"Chillan, Nevados de",Confirmed Eruption,2.0,1891,2,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-36.868,-71.378,Lifetime (years) Unknown,1891/2/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4619,4619,4619,San Pedro-San Pablo,Confirmed Eruption,2.0,1891,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-21.888,-68.391,Lifetime (years) Unknown,1891/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4620,4620,4620,"Hudson, Cerro",Confirmed Eruption,2.0,1891,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-45.9,-72.97,Lifetime (years) Unknown,1891/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4621,4621,4621,Izalco,Confirmed Eruption,2.0,1891,1,1,Historical Observations,1898,7,1,13.813,-89.633,7.0,1891/1/1,1898/7/1,5.0
4622,4622,4622,Galeras,Confirmed Eruption,2.0,1891,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,1.22,-77.37,Lifetime (years) Unknown,1891/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4623,4623,4623,Nyiragongo,Confirmed Eruption,2.0,1891,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,-1.52,29.25,Lifetime (years) Unknown,1891/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4624,4624,4624,Visoke,Confirmed Eruption,2.0,1891,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,-1.458,29.485,Lifetime (years) Unknown,1891/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4625,4625,4625,Gede-Pangrango,Confirmed Eruption,2.0,1891,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-6.77,106.965,Lifetime (years) Unknown,1891/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4626,4626,4626,Almolonga,Discredited Eruption,2.0,1891,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,14.797,-91.519,Lifetime (years) Unknown,1891/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4627,4627,4627,Akita-Komagatake,Confirmed Eruption,2.0,1890,12,1,Historical Observations,1891,1,1,39.761,140.799,1.0,1890/12/1,1891/1/1,5.0
4628,4628,4628,Banda Api,Confirmed Eruption,2.0,1890,11,23,Historical Observations,1890,11,23,-4.523,129.881,0.0,1890/11/23,1890/11/23,5.0
4629,4629,4629,Colima,Confirmed Eruption,2.0,1890,11,18,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,19.514,-103.62,Lifetime (years) Unknown,1890/11/18,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4630,4630,4630,Akita-Yakeyama,Confirmed Eruption,2.0,1890,9,23,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,39.964,140.757,Lifetime (years) Unknown,1890/9/23,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4631,4631,4631,Mayon,Confirmed Eruption,2.0,1890,9,10,Historical Observations,1890,9,30,13.257,123.685,0.0,1890/9/10,1890/9/30,5.0
4632,4632,4632,Lamongan,Confirmed Eruption,2.0,1890,9,5,Historical Observations,1891,1,1,-7.981,113.341,1.0,1890/9/5,1891/1/1,5.0
4633,4633,4633,Mono Lake Volcanic Field,Uncertain Eruption,2.0,1890,8,23,Evidence Method (dating) Unknown,1890,8,23,38.0,-119.03,0.0,1890/8/23,1890/8/23,5.0
4634,4634,4634,Nikko-Shiranesan,Confirmed Eruption,1.0,1890,8,22,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,36.799,139.376,Lifetime (years) Unknown,1890/8/22,End Year Unknown/End Month Unknown/End Day Unknown,2.0
4635,4635,4635,Slamet,Confirmed Eruption,2.0,1890,8,6,Historical Observations,1890,8,29,-7.242,109.208,0.0,1890/8/6,1890/8/29,5.0
4636,4636,4636,Raung,Confirmed Eruption,2.0,1890,7,1,Historical Observations,1890,9,15,-8.119,114.056,0.0,1890/7/1,1890/9/15,5.0
4637,4637,4637,Makian,Confirmed Eruption,2.0,1890,6,20,Historical Observations,1890,6,30,0.32,127.4,0.0,1890/6/20,1890/6/30,5.0
4638,4638,4638,Shiretoko-Iozan,Confirmed Eruption,1.0,1890,6,15,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,44.133,145.161,Lifetime (years) Unknown,1890/6/15,End Year Unknown/End Month Unknown/End Day Unknown,2.0
4639,4639,4639,Tengger Caldera,Confirmed Eruption,2.0,1890,5,1,Historical Observations,1890,9,1,-7.942,112.95,0.0,1890/5/1,1890/9/1,5.0
4640,4640,4640,Etna,Confirmed Eruption,2.0,1890,5,1,Historical Observations,1890,10,17,37.748,14.999,0.0,1890/5/1,1890/10/17,5.0
4641,4641,4641,Klyuchevskoy,Confirmed Eruption,2.0,1890,4,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,56.056,160.642,Lifetime (years) Unknown,1890/4/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4642,4642,4642,Ushkovsky,Confirmed Eruption,2.0,1890,4,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,56.113,160.509,Lifetime (years) Unknown,1890/4/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
4643,4643,4643,Izalco,Confirmed Eruption,0.0,1890,3,26,Historical Observations,1890,4,20,13.813,-89.633,0.0,1890/3/26,1890/4/20,1.0
4644,4644,4644,Lamongan,Confirmed Eruption,2.0,1890,3,23,Historical Observations,1890,5,1,-7.981,113.341,0.0,1890/3/23,1890/5/1,5.0
4645,4645,4645,Tongariro,Uncertain Eruption,1.0,1890,3,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,-39.157,175.632,Lifetime (years) Unknown,1890/3/1,End Year Unknown/End Month Unknown/End Day Unknown,2.0
4646,4646,4646,"Fournaise, Piton de la",Confirmed Eruption,2.0,1890,2,1,Historical Observations,1891,2,4,-21.244,55.708,1.0,1890/2/1,1891/2/4,5.0
4647,4647,4647,Stromboli,Confirmed Eruption,3.0,1890,1,1,Historical Observations,1907,5,29,38.789,15.213,17.0,1890/1/1,1907/5/29,10.0
4648,4648,4648,Victory,Confirmed Eruption,2.0,1890,1,1,Historical Observations,1935,1,1,-9.2,149.07,45.0,1890/1/1,1935/1/1,5.0
4649,4649,4649,Langila,Confirmed Eruption,0.0,1890,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-5.525,148.42,Lifetime (years) Unknown,1890/1/1,End Year Unknown/End Month Unknown/End Day Unknown,1.0
